num_ecs,num_fsds,num_ssds,num_layers,neurons,dropout,act_func,l_rate,epochs,batch_size,train_ds,val_ds
11,11,11,4,278,0.0,tanh,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,217,0.4,sigmoid,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,202,0.0,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,469,0.4,tanh,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,445,0.0,relu,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,311,0.4,sigmoid,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,228,0.4,sigmoid,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,183,0.4,relu,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,463,0.0,tanh,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,116,0.2,tanh,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,258,0.4,sigmoid,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,216,0.0,sigmoid,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,334,0.0,sigmoid,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,293,0.4,sigmoid,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,321,0.4,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,165,0.2,relu,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,107,0.0,tanh,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,241,0.4,sigmoid,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,359,0.2,relu,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,341,0.2,relu,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,49,0.4,relu,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,482,0.0,relu,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,380,0.0,tanh,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,79,0.2,tanh,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,428,0.0,relu,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,193,0.2,relu,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,173,0.4,relu,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,234,0.4,sigmoid,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,194,0.4,sigmoid,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,481,0.0,tanh,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,298,0.2,sigmoid,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,97,0.4,relu,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,58,0.4,relu,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,478,0.0,relu,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,72,0.0,relu,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,500,0.0,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,126,0.4,sigmoid,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,25,0.4,sigmoid,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,338,0.0,tanh,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,161,0.2,tanh,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,463,0.2,relu,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,457,0.2,relu,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,93,0.2,tanh,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,430,0.0,sigmoid,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,448,0.2,sigmoid,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,191,0.0,tanh,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,145,0.0,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,442,0.0,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,331,0.0,sigmoid,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,60,0.4,tanh,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,468,0.2,relu,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,109,0.4,relu,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,337,0.2,sigmoid,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,441,0.0,tanh,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,336,0.2,relu,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,228,0.2,tanh,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,207,0.2,relu,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,142,0.2,relu,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,297,0.4,sigmoid,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,163,0.0,relu,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,408,0.4,tanh,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,38,0.2,sigmoid,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,160,0.0,sigmoid,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,102,0.0,relu,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,243,0.4,tanh,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,360,0.4,relu,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,363,0.4,relu,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,438,0.4,sigmoid,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,322,0.0,tanh,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,271,0.0,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,469,0.2,sigmoid,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,165,0.4,sigmoid,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,406,0.2,sigmoid,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,80,0.2,tanh,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,226,0.2,sigmoid,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,269,0.0,sigmoid,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,339,0.2,relu,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,52,0.4,sigmoid,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,454,0.4,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,226,0.4,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,30,0.2,relu,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,385,0.0,relu,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,416,0.4,sigmoid,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,190,0.0,sigmoid,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,383,0.4,tanh,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,483,0.2,tanh,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,113,0.4,sigmoid,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,339,0.4,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,166,0.0,sigmoid,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,466,0.2,sigmoid,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,366,0.0,tanh,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,253,0.2,tanh,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,30,0.4,relu,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,354,0.4,relu,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,249,0.2,tanh,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,47,0.4,relu,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,499,0.4,sigmoid,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,64,0.0,relu,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,183,0.2,relu,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,266,0.2,sigmoid,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,352,0.0,sigmoid,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,305,0.0,tanh,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,87,0.2,relu,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,239,0.0,relu,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,403,0.2,relu,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,398,0.2,sigmoid,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,289,0.2,tanh,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,496,0.2,tanh,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,411,0.2,sigmoid,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,241,0.0,relu,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,469,0.4,tanh,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,382,0.0,sigmoid,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,202,0.0,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,279,0.4,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,59,0.2,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,287,0.0,relu,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,269,0.4,tanh,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,258,0.2,sigmoid,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,229,0.2,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,86,0.4,tanh,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,358,0.4,relu,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,489,0.4,relu,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,86,0.2,sigmoid,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,386,0.4,tanh,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,70,0.4,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,455,0.2,tanh,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,172,0.4,relu,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,358,0.4,sigmoid,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,177,0.0,tanh,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,122,0.4,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,475,0.0,tanh,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,57,0.0,relu,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,143,0.0,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,273,0.4,relu,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,256,0.4,relu,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,360,0.4,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,279,0.2,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,141,0.2,sigmoid,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,70,0.4,sigmoid,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,63,0.4,tanh,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,454,0.0,relu,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,371,0.4,sigmoid,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,489,0.2,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,152,0.0,relu,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,256,0.4,sigmoid,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,257,0.2,sigmoid,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,387,0.0,sigmoid,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,155,0.2,tanh,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,261,0.0,tanh,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,360,0.0,relu,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,165,0.0,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,25,0.2,sigmoid,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,348,0.4,sigmoid,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,167,0.0,relu,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,162,0.0,tanh,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,272,0.2,tanh,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,348,0.0,relu,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,35,0.0,tanh,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,435,0.0,sigmoid,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,63,0.0,relu,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,64,0.0,relu,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,368,0.2,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,499,0.2,relu,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,51,0.2,tanh,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,37,0.0,sigmoid,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,58,0.0,relu,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,330,0.4,sigmoid,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,69,0.2,tanh,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,121,0.0,tanh,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,158,0.4,sigmoid,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,353,0.4,relu,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,144,0.2,tanh,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,44,0.0,relu,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,47,0.0,relu,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,322,0.4,sigmoid,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,178,0.0,sigmoid,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,128,0.0,relu,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,237,0.2,tanh,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,393,0.4,sigmoid,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,50,0.2,tanh,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,61,0.2,tanh,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,78,0.4,sigmoid,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,362,0.0,tanh,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,500,0.0,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,277,0.2,relu,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,144,0.2,tanh,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,474,0.2,tanh,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,301,0.0,relu,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,24,0.0,sigmoid,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,139,0.2,tanh,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,50,0.4,tanh,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,485,0.2,relu,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,496,0.2,sigmoid,0.001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,170,0.0,sigmoid,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,361,0.4,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,415,0.2,sigmoid,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,268,0.2,sigmoid,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,262,0.4,sigmoid,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,242,0.2,tanh,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,243,0.4,tanh,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,146,0.4,relu,0.001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,337,0.4,relu,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,207,0.0,relu,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,186,0.4,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,336,0.2,tanh,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,427,0.2,relu,0.01,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,456,0.2,sigmoid,0.001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,419,0.4,relu,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,426,0.0,tanh,0.0001,100,64,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,179,0.2,tanh,0.0001,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,29,0.2,relu,0.01,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,4,389,0.4,tanh,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,2,165,0.4,relu,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,3,241,0.4,tanh,0.0001,100,128,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
11,11,11,1,123,0.4,tanh,0.01,100,32,datasets/7-5/train/class/ds_dti_pw_1_ec_train_20_100_10.csv,
