num_ecs,num_fsds,num_ssds,num_layers,neurons,dropout,act_func,l_rate,epochs,batch_size,train_ds,val_ds
11,11,11,3,444,0.2,sigmoid,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,112,0.2,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,44,0.0,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,64,0.4,relu,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,485,0.4,tanh,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,148,0.0,tanh,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,386,0.4,tanh,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,246,0.4,tanh,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,342,0.4,relu,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,277,0.0,sigmoid,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,385,0.2,sigmoid,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,125,0.4,relu,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,186,0.4,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,16,0.0,tanh,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,51,0.2,tanh,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,455,0.2,tanh,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,124,0.4,tanh,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,69,0.0,sigmoid,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,456,0.2,tanh,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,425,0.4,relu,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,83,0.2,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,409,0.4,sigmoid,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,182,0.0,sigmoid,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,129,0.2,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,163,0.2,relu,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,175,0.0,sigmoid,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,215,0.4,sigmoid,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,141,0.4,relu,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,240,0.4,relu,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,420,0.4,sigmoid,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,196,0.2,sigmoid,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,497,0.0,sigmoid,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,304,0.0,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,261,0.0,sigmoid,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,125,0.4,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,102,0.2,relu,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,46,0.2,tanh,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,288,0.4,sigmoid,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,453,0.4,sigmoid,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,48,0.2,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,367,0.4,sigmoid,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,140,0.2,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,431,0.4,relu,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,154,0.2,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,197,0.4,sigmoid,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,459,0.4,sigmoid,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,179,0.4,sigmoid,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,258,0.4,relu,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,135,0.2,relu,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,68,0.4,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,67,0.0,relu,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,88,0.4,tanh,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,88,0.2,tanh,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,330,0.4,relu,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,53,0.2,relu,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,154,0.2,tanh,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,358,0.0,tanh,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,38,0.4,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,156,0.2,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,178,0.4,tanh,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,358,0.2,sigmoid,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,222,0.0,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,276,0.4,sigmoid,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,27,0.4,sigmoid,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,90,0.4,relu,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,279,0.4,relu,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,128,0.2,relu,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,334,0.4,sigmoid,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,335,0.4,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,480,0.4,tanh,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,249,0.4,sigmoid,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,486,0.0,sigmoid,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,451,0.2,sigmoid,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,429,0.0,relu,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,279,0.2,relu,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,91,0.2,relu,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,439,0.2,relu,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,135,0.2,relu,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,130,0.0,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,245,0.0,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,461,0.4,relu,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,84,0.0,relu,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,107,0.0,tanh,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,69,0.2,sigmoid,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,94,0.4,tanh,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,50,0.0,relu,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,295,0.4,sigmoid,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,367,0.4,tanh,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,196,0.4,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,48,0.0,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,371,0.0,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,67,0.0,sigmoid,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,414,0.0,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,291,0.2,tanh,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,227,0.2,tanh,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,249,0.2,sigmoid,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,168,0.4,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,236,0.0,relu,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,431,0.4,sigmoid,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,227,0.4,sigmoid,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,276,0.4,relu,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,383,0.0,relu,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,269,0.0,relu,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,314,0.4,sigmoid,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,337,0.4,relu,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,119,0.4,relu,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,265,0.4,relu,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,211,0.2,tanh,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,192,0.0,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,494,0.0,tanh,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,435,0.4,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,319,0.2,sigmoid,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,376,0.2,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,272,0.0,sigmoid,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,107,0.4,sigmoid,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,220,0.0,relu,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,222,0.0,tanh,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,259,0.2,sigmoid,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,205,0.4,relu,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,26,0.0,relu,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,99,0.0,relu,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,73,0.2,sigmoid,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,190,0.0,tanh,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,433,0.4,relu,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,71,0.4,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,434,0.2,sigmoid,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,375,0.2,sigmoid,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,374,0.2,tanh,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,356,0.2,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,172,0.4,relu,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,182,0.0,sigmoid,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,401,0.4,relu,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,438,0.2,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,50,0.0,sigmoid,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,208,0.2,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,202,0.4,relu,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,191,0.0,relu,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,389,0.0,sigmoid,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,321,0.0,relu,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,423,0.2,sigmoid,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,442,0.2,relu,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,339,0.4,relu,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,266,0.4,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,25,0.2,sigmoid,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,40,0.0,relu,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,264,0.2,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,93,0.4,relu,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,224,0.0,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,272,0.0,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,115,0.0,relu,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,393,0.4,tanh,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,335,0.4,sigmoid,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,302,0.2,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,149,0.4,tanh,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,297,0.0,sigmoid,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,335,0.2,relu,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,336,0.2,relu,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,294,0.4,sigmoid,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,285,0.4,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,401,0.0,sigmoid,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,449,0.2,tanh,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,198,0.4,sigmoid,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,478,0.4,relu,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,122,0.0,relu,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,318,0.2,tanh,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,272,0.2,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,320,0.0,tanh,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,198,0.4,sigmoid,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,63,0.0,sigmoid,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,467,0.4,relu,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,494,0.2,tanh,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,80,0.0,tanh,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,96,0.4,tanh,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,184,0.4,relu,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,112,0.2,relu,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,71,0.4,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,458,0.4,tanh,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,94,0.4,sigmoid,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,154,0.2,relu,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,102,0.2,sigmoid,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,158,0.4,sigmoid,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,111,0.0,relu,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,397,0.2,tanh,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,63,0.2,sigmoid,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,416,0.0,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,439,0.0,sigmoid,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,488,0.0,tanh,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,367,0.0,relu,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,258,0.2,relu,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,324,0.0,tanh,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,369,0.0,sigmoid,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,112,0.2,tanh,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,410,0.4,sigmoid,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,79,0.0,tanh,0.001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,365,0.4,relu,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,437,0.2,relu,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,276,0.0,tanh,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,168,0.0,tanh,0.0001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,290,0.4,sigmoid,0.01,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,4,371,0.2,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,393,0.4,relu,0.01,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,1,457,0.2,tanh,0.001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,62,0.4,tanh,0.001,100,64,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,114,0.0,tanh,0.0001,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,2,448,0.4,tanh,0.01,100,32,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
11,11,11,3,36,0.2,tanh,0.0001,100,128,datasets/7-5/train_orth/class/ds_orth_pw_1_ec_train_20_100_10.csv,
